pair_idx	answer_text	answer_text_idx	date	gender	match_id	opponent	player	question_text	question_text_idx	ranking	result	stage	tournament	tournament_type
1196_14	Dent unfortunately has been injured for a long time.  We don't know how his back will ever react again.  Mardy has a tough draw here.  Robby had a pretty tough draw.  To play a former quarterfinalist, last year's finalist, is not easy. They're working hard.  They're doing their best.  It's tough when you don't get seeded because you end up with those tough draws. Like I said before, if you want to beg to differ, that's up to you, but we've got two guys in the top 10.  We have the best doubles team in the world.  We're probably the favorite right now to win Davis Cup.  If the expectations are higher than that, I'm sorry.  I'm doing my best.  It's pretty -- those are pretty lofty expectations then.	1196_14.a	2007-06-26	M	1196	Igor Andreev	James Blake	If I could beg to differ with what you said before about Americans.  You and Andy are actually the only ones that won so far here.  I'm wondering if we're at the point, post the fab four era, we need to set the bar lower but seriously set it lower about the results people like Ginepri and Fish and Dent and these guys are going to put up?	1196_14.q	9.0	1	1st Round	WIMBLEDON	Grand Slam
332_0	I think he play really well today everything. Serve, I didn't have any chance. Also, his forehand, also backhand, he hit some winners from back of the baseline. I think he close his eyes and hitting so many winners. Couldn't really stop him today. So I don't think I really play bad. Maybe I could do little better everything, but I think he played well today.	332_0.a	2015-04-02	M	332	John Isner	Kei Nishikori	You had never played him before. Can you talk about how difficult it is to face him when he's playing that well and how you felt you played today.	332_0.q	5.0	0	Quarterfinals	MIAMI OPEN PRESENTED BY ITAU	Masters 1000
332_1	Of course it's really disappointing lose today, but I had a good three matches before here. I think I'm playing good again. So I could a little better in Indian Wells. I never play well there. So maybe next year try to do well Indian Wells. This could be better, but it was good week, playing good tennis. I had confidence again, so I think it's becoming good. (Smiling.)	332_1.a	2015-04-02	M	332	John Isner	Kei Nishikori	Just a little sum up of Indian Wells/Miami. How do you feel you did in these two events?	332_1.q	5.0	0	Quarterfinals	MIAMI OPEN PRESENTED BY ITAU	Masters 1000
332_2	I think the big reason is he doesn't give you good rhythm in your strokes. He try to hits winners from everywhere, so there is no long rallies. For me, it's tough to have good rhythm my strokes. And also, he was serving great today. So, yeah, I need a little more focus on my first service game, and that's something I to have work on next time.	332_2.a	2015-04-02	M	332	John Isner	Kei Nishikori	When you're playing someone like Milos Raonic who is also a big sever you find your way into his serve. What makes it different with John Isner?	332_2.q	5.0	0	Quarterfinals	MIAMI OPEN PRESENTED BY ITAU	Masters 1000
332_3	Usually, yes. You know, when you play with big servers it's not fun actually. It's never easy play against those big servers. But something I have to challenge next time.	332_3.a	2015-04-02	M	332	John Isner	Kei Nishikori	Do you feel more frustration playing somebody like Isner because you can't maybe develop your game?	332_3.q	5.0	0	Quarterfinals	MIAMI OPEN PRESENTED BY ITAU	Masters 1000
332_4	It was tough, you know, especially we never play before, so I didn't really read his serve. And also second serve he was hitting big, so it was tough to return.	332_4.a	2015-04-02	M	332	John Isner	Kei Nishikori	How much do you have to guess at where he's going with his serve?	332_4.q	5.0	0	Quarterfinals	MIAMI OPEN PRESENTED BY ITAU	Masters 1000
332_5	Sorry?	332_5.a	2015-04-02	M	332	John Isner	Kei Nishikori	Is that the best anyone has ever served against you?	332_5.q	5.0	0	Quarterfinals	MIAMI OPEN PRESENTED BY ITAU	Masters 1000
332_6	I think so, yes. I think, yeah, s tougher than  I mean, Milos is tough, tough serve. But I think he has more height, so felt like it's coming from somewhere different. (Smiling.)	332_6.a	2015-04-02	M	332	John Isner	Kei Nishikori	Is that the most anyone has ever shut you down with a serve in a match?	332_6.q	5.0	0	Quarterfinals	MIAMI OPEN PRESENTED BY ITAU	Masters 1000
332_7	Well, yeah, it was tough situation, especially with this guy shouldn't really break my serve. But I was trying to find one chance again. I was more focusing my service game. That's where I couldn't really have enough time to think about for my return game.	332_7.a	2015-04-02	M	332	John Isner	Kei Nishikori	What are you thinking when you go down a break in the second and a guy is serving like that? Are you fighting the feeling that's it's hopeless, or are you telling yourself you can always get back in?	332_7.q	5.0	0	Quarterfinals	MIAMI OPEN PRESENTED BY ITAU	Masters 1000
1101_0	No.	1101_0.a	2007-08-15	M	1101	Novak Djokovic	Carlos Moya	Did you watch Novak last week at all?	1101_0.q	19.0	1	2nd Round	WESTERN & SOUTHERN FINANCIAL GROUP MASTERS	Masters
1101_1	Yeah.	1101_1.a	2007-08-15	M	1101	Novak Djokovic	Carlos Moya	You've played him before and been successful.	1101_1.q	19.0	1	2nd Round	WESTERN & SOUTHERN FINANCIAL GROUP MASTERS	Masters
1101_2	Well, I know how he plays.  We played each other a couple times and I really follow him because I like his style, his kind of game.  I wouldn't say his game suits me.  I guess every match is a different story, and today I think I played very well.  I serve well and hit very hard with my forehand. You know, I felt very confident on the court and I knew I was going to have a good chance to beat him given the conditions coming from winning in Montreal, 7-6 in the third beating Federer.  He's just twenty years old, and I've been in his situation so I know what you think.  I know how you feel. I knew it was going to be tough for him.  I was coming from beating Nalbandian so I'm more in the rhythm of the competition here in Cincinnati.  Everything is different for him.  I think all these conditions made that this victory was possible for me.	1101_2.a	2007-08-15	M	1101	Novak Djokovic	Carlos Moya	Is there something about his game that suits you?	1101_2.q	19.0	1	2nd Round	WESTERN & SOUTHERN FINANCIAL GROUP MASTERS	Masters
1101_3	Yeah.  Not only physical but mentally.  I think he's still thinking about the great week he had in Montreal beating the top three players in the world.  So I knew the beginning was going to be hard for him to get into the match.  I knew I was going to have my chances there and I was going to have to take them.  That's what I did. I was very prepared for this match and everything went the way I thought.  Also I had to play very well.  I played one of the best matches of the year.  You know, it's a very good win for me, but I have to think about my next opponent now.	1101_3.a	2007-08-15	M	1101	Novak Djokovic	Carlos Moya	When you're at his level and just getting into the top 5 and playing late in the tournaments and having to go to a new tournament quickly, does it take time to get used that physically?	1101_3.q	19.0	1	2nd Round	WESTERN & SOUTHERN FINANCIAL GROUP MASTERS	Masters
1101_4	It helps.  Obviously I'd rather have a bye the first round than having to having to play Nalbandian the first round.  But if you get to win that first round you're in a better position.  I have always said that the first round is always dangerous, and even more for a top player, so I try to take advantage of that. I been in his situation and now I'm in another situation that if you win that first rounds you have a little bit advantage from your point.	1101_4.a	2007-08-15	M	1101	Novak Djokovic	Carlos Moya	You mentioned it a little bit, but how much do you think that it helped you that he had a first round bye and you had a match coming into today's match?	1101_4.q	19.0	1	2nd Round	WESTERN & SOUTHERN FINANCIAL GROUP MASTERS	Masters
1101_5	Yeah.  I think everybody -- for everybody it's difficult to win a tournament and go to the next one.  Also the way he won the tournament.  He beat Roddick, Federer, Nadal.  It's normal.  It's a Masters Series and it's normal that at the beginning when he comes here takes a while for him to get into the match. But I knew that would happen and I knew it was very normal that this can happen to him, so I try to take advantage of that.	1101_5.a	2007-08-15	M	1101	Novak Djokovic	Carlos Moya	When you were coming up, did you feel that same way that he does now about going deep in the tournaments then that first round of the next tournament is really, really tough.  Did you struggle with that as well?	1101_5.q	19.0	1	2nd Round	WESTERN & SOUTHERN FINANCIAL GROUP MASTERS	Masters
1101_6	Well, on a given day he can beat any of these guys like that.  He prove that last week.  It's keeping the level for so many weeks.  He's always at least in the semifinal, so I think before next year he could be ready to try to become No.1. This year he's behind for too many points already, but in one year I think he could be able to be there with them.  After Rafa and Roger I think he's the next player for sure.	1101_6.a	2007-08-15	M	1101	Novak Djokovic	Carlos Moya	He has risen through the rankings so quickly.  Besides today when he did not seem to play very well, how close is he to No.1 and No.2?	1101_6.q	19.0	1	2nd Round	WESTERN & SOUTHERN FINANCIAL GROUP MASTERS	Masters
